t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,current_from_u_raw,goal_current_raw,present_current_raw,psi_hat_norm
184.541774,2.6178929742,2.1245633912,0.0078660283,-0.0000000000,0.4933295830,0.0078660283,0.2169542785,1.3497803140,0.0009886127,1.1544033482,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
184.583445,2.6182059475,2.1260973720,0.0071549906,-0.0000000000,0.4921085755,0.0071549906,0.2169542785,1.3463929500,-0.0812967372,1.1543996613,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
184.625100,2.6184891650,2.1260973720,0.0064429929,-0.0000000000,0.4923917930,0.0064429929,0.2169542785,1.3463017368,-0.0021891158,1.1542211620,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
184.666794,2.6187429184,2.1245633912,0.0057292412,-0.0000000000,0.4941795272,0.0057292412,0.2169542785,1.3495065195,0.0769147844,1.1538672118,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
184.708439,2.6189666550,2.1245633912,0.0050153178,-0.0000000000,0.4944032638,0.0050153178,0.2169542785,1.3492830045,-0.0053643609,1.1537468233,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
184.750126,2.6191608145,2.1245633912,0.0042998445,-0.0000000000,0.4945974233,0.0042998445,0.2169542785,1.3489931094,-0.0069574820,1.1536554762,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
184.791776,2.6193250057,2.1245633912,0.0035842434,-0.0000000000,0.4947616145,0.0035842434,0.2169542785,1.3486373990,-0.0085370478,1.1535933435,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
184.833450,2.6194594435,2.1245633912,0.0028676387,-0.0000000000,0.4948960523,0.0028676387,0.2169542785,1.3482154685,-0.0101263340,1.1535603176,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
184.875202,2.6195641760,2.1245633912,0.0021491913,-0.0000000000,0.4950007848,0.0021491913,0.2169542785,1.3477265843,-0.0117332204,1.1535564440,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
184.916779,2.6196386535,2.1245633912,0.0014333854,-0.0000000000,0.4950752623,0.0014333854,0.2169542785,1.3471740255,-0.0132614109,1.1535816192,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
184.958475,2.6196834498,2.1245633912,0.0007152811,-0.0000000000,0.4951200586,0.0007152811,0.2169542785,1.3465541102,-0.0148779671,1.1536359282,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
185.000103,2.6196983010,2.1245633912,-0.0000017762,-0.0000000000,0.4951349098,-0.0000017762,0.2169542785,1.3458696053,-0.0164281171,1.1537191366,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
185.041784,2.6196832644,2.1245633912,-0.0007197317,-0.0000000000,0.4951198732,-0.0007197317,0.2169542785,1.3451186911,-0.0180219425,1.1538314146,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
185.083541,2.6196381940,2.1245633912,-0.0014388942,-0.0000000000,0.4950748028,-0.0014388942,0.2169542785,1.3443007389,-0.0196308521,1.1539729022,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
185.125132,2.6195634590,2.1245633912,-0.0021549260,-0.0000000000,0.4950000678,-0.0021549260,0.2169542785,1.3434208954,-0.0211162433,1.1541426046,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
185.166805,2.6194587113,2.1245633912,-0.0028720275,-0.0000000000,0.4948953201,-0.0028720275,0.2169542785,1.3424741974,-0.0227207531,1.1543413783,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
185.208439,2.6193242347,2.1245633912,-0.0035879394,-0.0000000000,0.4947608434,-0.0035879394,0.2169542785,1.3414635261,-0.0242561096,1.1545685862,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
185.250128,2.6191597224,2.1245633912,-0.0043042039,-0.0000000000,0.4945963312,-0.0043042039,0.2169542785,1.3403866672,-0.0258446137,1.1548246741,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
185.291781,2.6189655480,2.1245633912,-0.0050191027,-0.0000000000,0.4944021567,-0.0050191027,0.2169542785,1.3392461574,-0.0273722347,1.1551089842,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
185.333458,2.6187414766,2.1245633912,-0.0057335507,-0.0000000000,0.4941780854,-0.0057335507,0.2169542785,1.3380405674,-0.0289341612,1.1554217990,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
185.375121,2.6184877363,2.1245633912,-0.0064467852,-0.0000000000,0.4939243451,-0.0064467852,0.2169542785,1.3367711595,-0.0304657893,1.1557627232,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
185.416779,2.6182043467,2.1245633912,-0.0071588105,-0.0000000000,0.4936409555,-0.0071588105,0.2169542785,1.3354379725,-0.0319964878,1.1561316625,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
185.458548,2.6178904357,2.1245633912,-0.0078715280,-0.0000000000,0.4933270444,-0.0078715280,0.2169542785,1.3340371935,-0.0336186966,1.1565296315,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
185.500150,2.6175482269,2.1245633912,-0.0085800264,-0.0000000000,0.4929848357,-0.0085800264,0.2169542785,1.3325786077,-0.0350060601,1.1569537462,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
185.541800,2.6171761216,2.1245633912,-0.0092878854,-0.0000000000,0.4926127304,-0.0092878854,0.2169542785,1.3310551311,-0.0365634364,1.1574059382,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
185.583437,2.6167746955,2.1245633912,-0.0099939360,-0.0000000000,0.4922113043,-0.0099939360,0.2169542785,1.3294691947,-0.0380624753,1.1578854057,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
185.625104,2.6163435908,2.1245633912,-0.0106987753,-0.0000000000,0.4917801996,-0.0106987753,0.2169542785,1.3278194170,-0.0395946646,1.1583924752,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
185.666775,2.6158831028,2.1230294104,-0.0114018595,-0.0000000000,0.4928536924,-0.0114018595,0.2169542785,1.3294693216,0.0395977115,1.1587487661,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
185.708443,2.6153933965,2.1230294104,-0.0121029341,-0.0000000000,0.4923639861,-0.0121029341,0.2169542785,1.3276948597,-0.0425870854,1.1593127120,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
185.750130,2.6148742733,2.1230294104,-0.0128022584,-0.0000000000,0.4918448629,-0.0128022584,0.2169542785,1.3258576694,-0.0440925689,1.1599037415,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
185.791783,2.6143265132,2.1230294104,-0.0134988047,-0.0000000000,0.4912971028,-0.0134988047,0.2169542785,1.3239604877,-0.0455323589,1.1605208590,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
185.833449,2.6137496006,2.1230294104,-0.0141932593,-0.0000000000,0.4907201902,-0.0141932593,0.2169542785,1.3220014983,-0.0470157467,1.1611645357,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
185.875103,2.6131439642,2.1230294104,-0.0148851028,-0.0000000000,0.4901145538,-0.0148851028,0.2169542785,1.3199821605,-0.0484641080,1.1618341742,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
185.916818,2.6125086352,2.1230294104,-0.0155753800,-0.0000000000,0.4894792248,-0.0155753800,0.2169542785,1.3178993056,-0.0499885160,1.1625307132,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
185.958449,2.6118459154,2.1230294104,-0.0162616184,-0.0000000000,0.4888165049,-0.0162616184,0.2169542785,1.3157604516,-0.0513324976,1.1632515082,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
186.000194,2.6111527659,2.1230294104,-0.0169469294,-0.0000000000,0.4881233554,-0.0169469294,0.2169542785,1.3135558261,-0.0529110099,1.1639997286,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
186.041865,2.6104323654,2.1230294104,-0.0176281260,-0.0000000000,0.4874029550,-0.0176281260,0.2169542785,1.3112955838,-0.0542458171,1.1647718021,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
186.083465,2.6096849502,2.1230294104,-0.0183051405,-0.0000000000,0.4866555397,-0.0183051405,0.2169542785,1.3089803098,-0.0555665753,1.1655673674,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
186.125144,2.6089079257,2.1230294104,-0.0189803146,-0.0000000000,0.4858785153,-0.0189803146,0.2169542785,1.3066019758,-0.0570800156,1.1663890445,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
186.166854,2.6081022177,2.1230294104,-0.0196527339,-0.0000000000,0.4850728072,-0.0196527339,0.2169542785,1.3041635250,-0.0585228195,1.1672356903,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
186.208448,2.6072709036,2.1230294104,-0.0203199123,-0.0000000000,0.4842414931,-0.0203199123,0.2169542785,1.3016741893,-0.0597440567,1.1681039402,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
186.250111,2.6064104413,2.1230294104,-0.0209847357,-0.0000000000,0.4833810309,-0.0209847357,0.2169542785,1.2991233186,-0.0612208973,1.1689973526,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
186.291767,2.6055225317,2.1230294104,-0.0216458345,-0.0000000000,0.4824931213,-0.0216458345,0.2169542785,1.2965160108,-0.0625753873,1.1699139967,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
186.333470,2.6046060971,2.1214954296,-0.0223039768,-0.0000000000,0.4831106675,-0.0223039768,0.2169542785,1.2972114679,0.0166909718,1.1707288159,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
186.375105,2.6036638543,2.1230294104,-0.0229572285,-0.0000000000,0.4806344439,-0.0229572285,0.2169542785,1.2911305819,-0.1459412652,1.1718168803,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
186.416889,2.6026909728,2.1214954296,-0.0236088719,-0.0000000000,0.4811955431,-0.0236088719,0.2169542785,1.2917088118,0.0138775182,1.1726884585,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
186.458475,2.6016957592,2.1214954296,-0.0242533823,-0.0000000000,0.4802003296,-0.0242533823,0.2169542785,1.2888828928,-0.0678220563,1.1736988241,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
186.500108,2.6006726541,2.1214954296,-0.0248944774,-0.0000000000,0.4791772245,-0.0248944774,0.2169542785,1.2859992537,-0.0692073387,1.1747321789,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
186.541771,2.5996221843,2.1214954296,-0.0255317687,-0.0000000000,0.4781267547,-0.0255317687,0.2169542785,1.2830594375,-0.0705555874,1.1757878055,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
186.583450,2.5985448560,2.1214954296,-0.0261649163,-0.0000000000,0.4770494263,-0.0261649163,0.2169542785,1.2800648940,-0.0718690462,1.1768650123,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
186.625137,2.5974409881,2.1214954296,-0.0267937151,-0.0000000000,0.4759455585,-0.0267937151,0.2169542785,1.2770165272,-0.0731608025,1.1779632986,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
186.666774,2.5963123929,2.1214954296,-0.0274171620,-0.0000000000,0.4748169633,-0.0274171620,0.2169542785,1.2739193125,-0.0743331523,1.1790806897,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
186.708439,2.5951571159,2.1214954296,-0.0280363514,-0.0000000000,0.4736616863,-0.0280363514,0.2169542785,1.2707678716,-0.0756345828,1.1802189427,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
186.750115,2.5939758510,2.1214954296,-0.0286508849,-0.0000000000,0.4724804213,-0.0286508849,0.2169542785,1.2675641233,-0.0768899575,1.1813771813,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
186.791760,2.5927699821,2.1214954296,-0.0292600563,-0.0000000000,0.4712745525,-0.0292600563,0.2169542785,1.2643118080,-0.0780555673,1.1825538654,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
186.833452,2.5915374634,2.1214954296,-0.0298648892,-0.0000000000,0.4700420337,-0.0298648892,0.2169542785,1.2610054173,-0.0793533776,1.1837507983,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
186.875093,2.5902813698,2.1214954296,-0.0304638772,-0.0000000000,0.4687859402,-0.0304638772,0.2169542785,1.2576531979,-0.0804532649,1.1849648026,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
186.916773,2.5889992342,2.1199614489,-0.0310582038,-0.0000000000,0.4690377854,-0.0310582038,0.2169542785,1.2576108907,-0.0010153727,1.1861400190,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
186.958481,2.5876915404,2.1214954296,-0.0316476042,-0.0000000000,0.4661961108,-0.0316476042,0.2169542785,1.2507928238,-0.1636336052,1.1874499272,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
187.000105,2.5863620836,2.1199614489,-0.0322304007,-0.0000000000,0.4664006347,-0.0322304007,0.2169542785,1.2506583233,-0.0032280122,1.1886711017,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
187.041787,2.5850065943,2.1199614489,-0.0328084804,-0.0000000000,0.4650451455,-0.0328084804,0.2169542785,1.2471091467,-0.0851802400,1.1899628314,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
187.083419,2.5836287826,2.1199614489,-0.0333802565,-0.0000000000,0.4636673337,-0.0333802565,0.2169542785,1.2435173451,-0.0862032381,1.1912695795,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
187.125117,2.5822250685,2.1199614489,-0.0339472057,-0.0000000000,0.4622636196,-0.0339472057,0.2169542785,1.2398735949,-0.0874500046,1.1925945341,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
187.166801,2.5807982997,2.1199614489,-0.0345081495,-0.0000000000,0.4608368508,-0.0345081495,0.2169542785,1.2361853166,-0.0885186795,1.1939347903,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
187.208456,2.5793492805,2.1199614489,-0.0350627943,-0.0000000000,0.4593878316,-0.0350627943,0.2169542785,1.2324545665,-0.0895380009,1.1952893956,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
187.250142,2.5778761993,2.1199614489,-0.0356118330,-0.0000000000,0.4579147504,-0.0356118330,0.2169542785,1.2286766813,-0.0906692461,1.1966598350,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
187.291785,2.5763818879,2.1199614489,-0.0361542161,-0.0000000000,0.4564204391,-0.0361542161,0.2169542785,1.2248589170,-0.0916263423,1.1980432676,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
187.333478,2.5748633151,2.1199614489,-0.0366910405,-0.0000000000,0.4549018662,-0.0366910405,0.2169542785,1.2209935329,-0.0927692200,1.1994422874,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
187.375101,2.5733250557,2.1199614489,-0.0372206989,-0.0000000000,0.4533636069,-0.0372206989,0.2169542785,1.2170921638,-0.0936328560,1.2008524729,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
187.416782,2.5717627427,2.1199614489,-0.0377447011,-0.0000000000,0.4518012938,-0.0377447011,0.2169542785,1.2131437276,-0.0947624702,1.2022776184,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
187.458546,2.5701754989,2.1199614489,-0.0382632716,-0.0000000000,0.4502140500,-0.0382632716,0.2169542785,1.2091460774,-0.0959436039,1.2037182739,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
187.500112,2.5685744649,2.1199614489,-0.0387728268,-0.0000000000,0.4486130160,-0.0387728268,0.2169542785,1.2051272158,-0.0964526789,1.2051641434,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
187.541764,2.5669489552,2.1199614489,-0.0392768213,-0.0000000000,0.4469875063,-0.0392768213,0.2169542785,1.2010602665,-0.0976067831,1.2066246918,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
187.583428,2.5653021439,2.1199614489,-0.0397742243,-0.0000000000,0.4453406950,-0.0397742243,0.2169542785,1.1969532180,-0.0985691649,1.2080968258,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
187.625114,2.5636338760,2.1199614489,-0.0402650670,-0.0000000000,0.4436724271,-0.0402650670,0.2169542785,1.1928056988,-0.0995404611,1.2095804597,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
187.666808,2.5619449351,2.1199614489,-0.0407491047,-0.0000000000,0.4419834863,-0.0407491047,0.2169542785,1.1886196716,-0.1004646526,1.2110746718,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
187.708427,2.5602390622,2.1199614489,-0.0412252959,-0.0000000000,0.4402776134,-0.0412252959,0.2169542785,1.1844043776,-0.1011670550,1.2125759557,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
187.750124,2.5585102865,2.1199614489,-0.0416953062,-0.0000000000,0.4385488377,-0.0416953062,0.2169542785,1.1801450638,-0.1022235309,1.2140893495,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
187.791773,2.5567640558,2.1199614489,-0.0421576411,-0.0000000000,0.4368026070,-0.0421576411,0.2169542785,1.1758551658,-0.1029575519,1.2156098602,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
187.833436,2.5549981361,2.1199614489,-0.0426129069,-0.0000000000,0.4350366873,-0.0426129069,0.2169542785,1.1715291807,-0.1038236438,1.2171392274,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
187.875103,2.5532132234,2.1199614489,-0.0430609163,-0.0000000000,0.4332517746,-0.0430609163,0.2169542785,1.1671688212,-0.1046486279,1.2186766287,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
187.916800,2.5514084871,2.1199614489,-0.0435018631,-0.0000000000,0.4314470382,-0.0435018631,0.2169542785,1.1627720728,-0.1055219618,1.2202225549,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
